ListingKey,FirstRecordedCreditLine,Occupation,AmountDelinquent,BorrowerRate,StatedMonthlyIncome,year
4CFF341359283288067BCFC,2004-01-29 00:00:00,Student - College Senior,0.0,0.2598,1218.916667,2004
DFEE3577882277623AF1F51,1997-07-17 00:00:00,Executive,0.0,0.2712,8833.333333,1997
A249359420663981089A258,1987-04-06 00:00:00,Sales - Retail,0.0,0.1585,13333.333333,1987
3395341337911630351CCD0,1973-02-19 00:00:00,Executive,0.0,0.154,12500.0,1973
B6B135775770979472D17AA,1989-03-01 00:00:00,Nurse's Aide,0.0,0.2419,1666.666667,1989
3E863604335191917329A97,1997-04-28 00:00:00,Flight Attendant,433.0,0.2344,5416.666667,1997
CB5F3598236876833FEE784,2001-06-14 00:00:00,Police Officer/Correction Officer,0.0,0.0809,3833.333333,2001
A2EB350105932242828EA28,1999-08-11 00:00:00,Retail Management,0.0,0.35,4675.0,1999
B956351312339009763E04E,1997-04-25 00:00:00,Computer Programmer,0.0,0.1499,7666.75,1997
F5C33509082143260CABE31,1998-03-24 00:00:00,Administrative Assistant,0.0,0.3125,3541.666667,1998
77553580864663077B4D657,2002-02-05 00:00:00,Accountant/CPA,0.0,0.2969,4000.0,2002
1D4D3588970585064668746,1967-09-01 00:00:00,Sales - Retail,0.0,0.1915,8833.333333,1967
56413394215739188B95C75,2000-07-03 00:00:00,Administrative Assistant,153.0,0.2324,2083.333333,2000
CF2C3600714783779E1E519,1994-05-01 00:00:00,Accountant/CPA,0.0,0.1039,6250.0,1994
AAAF3582329280511AF480D,1998-04-28 00:00:00,Skilled Labor,0.0,0.2179,4339.25,1998
A3E635566131075622E8F02,1988-02-02 00:00:00,Executive,13881.0,0.3177,16666.666667,1988
BD0A3592879583219D45A30,1993-02-12 00:00:00,Computer Programmer,0.0,0.2629,5833.333333,1993
E5863397124177861045C1C,2000-11-08 00:00:00,Clerical,0.0,0.26,1809.083333,2000
08413391619054058E4F2F2,1998-02-03 00:00:00,Truck Driver,130.0,0.123,4166.666667,1998
537A3597326299487FC5B6A,2006-02-27 00:00:00,Tradesman - Plumber,0.0,0.1905,3333.333333,2006
431935828685827944DEAF1,1996-09-01 00:00:00,Police Officer/Correction Officer,0.0,0.0869,5833.333333,1996
CB243591250926323872D65,2000-08-17 00:00:00,Attorney,0.0,0.162,3500.0,2000
B2F03382148862857311567,2004-03-15 00:00:00,Truck Driver,0.0,0.1844,2985.166667,2004
65D4358337653664695A915,1981-04-01 00:00:00,Nurse (RN),0.0,0.1219,9750.0,1981
3C573590184827338FF7CF9,1994-12-01 00:00:00,Fireman,0.0,0.144,4166.666667,1994
520535952927516361AE65B,2004-09-02 00:00:00,Nurse (RN),0.0,0.2699,4166.666667,2004
34F83523220150144ED6EC4,1996-11-26 00:00:00,Tradesman - Mechanic,27400.0,0.316,3333.333333,1996
C72A35323967548709B26D1,1990-05-09 00:00:00,Civil Service,0.0,0.3177,5416.666667,1990
EC4F3585068985867E22564,1988-01-01 00:00:00,Attorney,0.0,0.1649,13775.0,1988
31A93576104275785EC53DD,1990-12-18 00:00:00,Executive,5795.0,0.1599,6666.666667,1990
CA6735148005270960EC627,1996-05-01 00:00:00,Retail Management,0.0,0.3199,9166.666667,1996
9D57340879331803528B16B,2000-11-10 00:00:00,Administrative Assistant,0.0,0.2275,2253.333333,2000
7BF43575765461174869730,1998-08-18 00:00:00,Teacher,0.0,0.1639,4250.0,1998
AC243565961917143FD6C03,1980-05-01 00:00:00,Teacher,0.0,0.2153,2666.666667,1980
EDF23381900977236B5DF31,1974-11-27 00:00:00,Clerical,0.0,0.0899,2681.0,1974
42BA3555520691533574233,2002-02-16 00:00:00,Executive,0.0,0.2573,3950.0,2002
ECDA3391699397192DA0534,1992-10-29 00:00:00,Scientist,2860.0,0.2578,6917.166667,1992
D9763423433679573B75CFD,1999-11-23 00:00:00,Military Enlisted,496.0,0.215,4833.333333,1999
C7C0356411388053130E3A2,1999-01-05 00:00:00,Scientist,0.0,0.1271,6250.0,1999
CCBE35968079064582C334E,1990-12-05 00:00:00,Engineer - Mechanical,0.0,0.1039,9000.0,1990
F03A3390385493839BCCA6A,1996-05-23 00:00:00,Student - College Senior,0.0,0.1225,12.5,1996
51AD3586942168168999D48,1987-12-22 00:00:00,Professor,0.0,0.1914,7083.333333,1987
E8C235939873566350032BC,1998-07-03 00:00:00,Retail Management,0.0,0.166,4000.0,1998
CCB4352103883196947F19D,1994-10-28 00:00:00,Executive,0.0,0.3199,11833.333333,1994
20C334071766724232040C2,2001-10-18 00:00:00,Sales - Commission,0.0,0.14,4166.666667,2001
557636015567567341D7C6C,2001-11-11 00:00:00,Clerical,0.0,0.1765,2510.0,2001
D92E3477863297337ACD4F2,2001-09-14 00:00:00,Teacher,0.0,0.092,2918.333333,2001
374F348558471275119EF90,1983-02-21 00:00:00,Administrative Assistant,0.0,0.0714,1666.666667,1983
1BA53495397938160376139,1983-03-17 00:00:00,Teacher,0.0,0.21,6549.333333,1983
D8C735274241222934A87D9,1998-07-16 00:00:00,Nurse (LPN),0.0,0.2699,3500.0,1998
3BE73593609007185CAE8A2,1993-05-12 00:00:00,Sales - Commission,0.0,0.1299,6000.0,1993
6A0B33851473461766C25F2,2001-08-29 00:00:00,Accountant/CPA,0.0,0.0935,4291.666667,2001
76E6359970901267090C220,1982-06-20 00:00:00,Teacher,0.0,0.0809,6000.0,1982
969E35806760830268246DF,1999-10-20 00:00:00,Administrative Assistant,0.0,0.2862,3583.333333,1999
CB9535993311800105AF835,1985-04-01 00:00:00,Engineer - Mechanical,0.0,0.1139,9323.583333,1985
83EC33817927316629832E1,1996-03-19 00:00:00,Sales - Retail,0.0,0.18,1333.333333,1996
A09E36017208398113ADAFC,1988-02-16 00:00:00,Executive,0.0,0.1099,9166.666667,1988
415B358790769299546C0FE,1994-01-12 00:00:00,Sales - Commission,0.0,0.2049,20000.0,1994
76A63560459036091610A7A,1994-11-01 00:00:00,Accountant/CPA,0.0,0.303,3500.0,1994
E9673403778023462FAF334,2002-03-16 00:00:00,Medical Technician,280.0,0.29,1440.0,2002
2FB134663206899682BE58D,1992-09-01 00:00:00,Analyst,0.0,0.2711,2097.0,1992
D6403558718968131703033,1999-08-01 00:00:00,Analyst,0.0,0.2324,2083.333333,1999
04463549474277730DAF927,2000-12-04 00:00:00,Sales - Retail,0.0,0.0817,2083.333333,2000
02BC3461611489322FEC48E,2001-10-26 00:00:00,Accountant/CPA,0.0,0.21,3333.333333,2001
B3AF3406470422782536151,1998-12-20 00:00:00,Military Officer,0.0,0.0889,7339.666667,1998
7F5B360051714455922E2DF,1999-05-06 00:00:00,Skilled Labor,0.0,0.1465,4500.0,1999
423134237616455646FBCF7,1998-09-19 00:00:00,Sales - Retail,0.0,0.1999,0.0,1998
8E4D3402680626657452261,2001-03-26 00:00:00,Military Enlisted,259.0,0.1424,4083.333333,2001
D146354577256357732327C,1999-06-22 00:00:00,Skilled Labor,0.0,0.2287,2875.0,1999
F678342867313360171B275,1997-04-16 00:00:00,Analyst,725.0,0.35,5000.0,1997
8FDB356706857045953AAED,1994-04-14 00:00:00,Social Worker,0.0,0.2692,4166.666667,1994
165734130113545981F646D,1999-06-03 00:00:00,Waiter/Waitress,246.0,0.115,1825.0,1999
490734929999139387A8CB0,1998-01-05 00:00:00,Truck Driver,0.0,0.34,5666.666667,1998
FDAA35114569751903E0510,1997-12-23 00:00:00,Laborer,0.0,0.096,7500.0,1997
140E3597719642586E1CA58,1996-08-21 00:00:00,Executive,0.0,0.1355,6562.5,1996
B51435501144492733B1759,2004-04-05 00:00:00,Administrative Assistant,0.0,0.2287,10833.333333,2004
FF3435704370176795515BF,1996-08-13 00:00:00,Principal,0.0,0.2506,12000.0,1996
1C3D3542616512198BF0AE1,1985-05-14 00:00:00,Sales - Commission,18319.0,0.2287,3000.0,1985
E60E3572511642607F4729E,1984-08-25 00:00:00,Accountant/CPA,6386.0,0.1109,9333.333333,1984
B85B34038493862756B3B2E,1999-02-11 00:00:00,Retail Management,0.0,0.18,3058.333333,1999
1E923523643121300A33FB7,1994-05-25 00:00:00,Sales - Retail,1033.0,0.3199,2333.333333,1994
9D8D35486781890138242AE,1986-08-02 00:00:00,Computer Programmer,281.0,0.183,6666.666667,1986
5530358567904268649DE88,1996-10-25 00:00:00,Attorney,0.0,0.0924,6666.666667,1996
FC7C3383638983548B2653C,1990-04-01 00:00:00,Food Service Management,36.0,0.12,3166.666667,1990
BA4A3584381811878904F0B,1990-11-28 00:00:00,Teacher,0.0,0.3134,4650.0,1990
6927339540028438886D8F0,1999-03-03 00:00:00,Accountant/CPA,0.0,0.085,4000.0,1999
1F1B33944939544395D66D1,1996-09-18 00:00:00,Computer Programmer,0.0,0.135,6250.0,1996
DEF7359085705737354A967,1992-09-10 00:00:00,Accountant/CPA,0.0,0.162,7500.0,1992
578535547984367251B5901,1998-12-31 00:00:00,Executive,0.0,0.3177,10833.333333,1998
C7E634186838066419A6936,1991-09-20 00:00:00,Biologist,0.0,0.081,3900.0,1991
B3C93433329744408DDC7DD,1997-10-30 00:00:00,Teacher,18.0,0.3247,3425.0,1997
703F3597699045050907043,2004-02-05 00:00:00,Medical Technician,0.0,0.15,2808.333333,2004
182535632629274161FE5B3,1981-05-31 00:00:00,Psychologist,294.0,0.3177,5638.166667,1981
675235938263804718B2840,1995-05-26 00:00:00,Executive,0.0,0.198,12500.0,1995
89FC3596670906998F4FDF3,1997-11-07 00:00:00,Medical Technician,0.0,0.1725,4000.0,1997
BFC135394565972137F7355,1994-08-21 00:00:00,Nurse (RN),0.0,0.2997,5500.0,1994
B10835451723114265DAEEA,2000-08-29 00:00:00,Social Worker,0.0,0.2148,4443.916667,2000
FBBA3588255456947912655,1987-12-01 00:00:00,Laborer,0.0,0.2155,5916.666667,1987
C3B93458069991647D4D404,1996-09-20 00:00:00,Engineer - Mechanical,0.0,0.094,5000.0,1996
27783423772021156D2A205,1984-01-01 00:00:00,Analyst,0.0,0.143,5000.0,1984
4E1A3559295942687424E8A,1994-10-10 00:00:00,Car Dealer,0.0,0.1223,6666.666667,1994
DE5C3540113152443F5DB8F,1992-03-10 00:00:00,Medical Technician,0.0,0.1396,4226.25,1992
42563560294221251774C4E,1995-08-15 00:00:00,Food Service Management,0.0,0.1173,4583.333333,1995
CF3B35825017734612E44A5,1993-08-01 00:00:00,Tradesman - Mechanic,0.0,0.1649,3614.0,1993
84593578633191731EB508B,2001-08-30 00:00:00,Teacher,0.0,0.2049,416.666667,2001
52943392241721166885182,1976-02-10 00:00:00,Sales - Commission,0.0,0.1363,5583.333333,1976
CF4E3531510804943931451,1995-11-02 00:00:00,Administrative Assistant,0.0,0.2599,4583.333333,1995
4509339447275678647E4CD,1994-08-19 00:00:00,Sales - Retail,0.0,0.2177,1333.333333,1994
247435669179145358A81CD,1998-06-01 00:00:00,Sales - Retail,0.0,0.2419,2966.666667,1998
193835973868598357145AE,1997-02-18 00:00:00,Sales - Retail,0.0,0.2235,6250.0,1997
E25F353228402269303791B,1988-12-12 00:00:00,Nurse (RN),0.0,0.1074,8333.333333,1988
E0903425487444476B163FF,2006-09-22 00:00:00,Administrative Assistant,0.0,0.35,5458.333333,2006
2512342742839874526998C,1991-08-28 00:00:00,Sales - Commission,0.0,0.07,8750.0,1991
C6B234228721250426EB809,2002-04-14 00:00:00,Clerical,0.0,0.1045,2500.0,2002
2318350003906201570C14B,1993-11-21 00:00:00,Food Service Management,267.0,0.31,6087.083333,1993
AF673543225853586A4FFF8,1992-12-10 00:00:00,Doctor,0.0,0.3177,19500.0,1992
59743415545042673DD0CC4,1993-04-01 00:00:00,Executive,0.0,0.1515,6416.666667,1993
2D063382463959137BC1565,2000-03-29 00:00:00,Truck Driver,1053.0,0.2,1500.0,2000
3AE035211826863630DFEEA,1985-06-19 00:00:00,Teacher,40.0,0.1799,8333.333333,1985
5D18350677327341671537D,1999-10-29 00:00:00,Administrative Assistant,219.0,0.2899,4299.5,1999
87723420119963522A2026D,1994-09-15 00:00:00,Analyst,0.0,0.143,4264.0,1994
F6C335341727384224CA140,2009-06-29 00:00:00,Analyst,0.0,0.1621,7250.0,2009
D71034046213257068AC5A4,1998-08-12 00:00:00,Computer Programmer,0.0,0.0993,5000.0,1998
D5873602052622809D9EC86,1990-10-25 00:00:00,Construction,0.0,0.0659,5000.0,1990
368735952107432840D9CF9,2000-04-27 00:00:00,Sales - Retail,0.0,0.2085,2750.0,2000
39A43598601629777CDD56B,1998-09-29 00:00:00,Accountant/CPA,0.0,0.1765,4333.333333,1998
9EB73598819492327879A27,1992-04-29 00:00:00,Doctor,0.0,0.1189,20833.333333,1992
1A2C358657881082324D686,2002-08-26 00:00:00,Analyst,0.0,0.1679,4833.333333,2002
485B34248502286364461B8,1999-12-15 00:00:00,Sales - Commission,271.0,0.1395,4000.0,1999
88EE3603233640948862DD7,1997-08-04 00:00:00,Skilled Labor,0.0,0.1355,2871.416667,1997
F36A35522451972945F0B14,1999-06-09 00:00:00,Retail Management,0.0,0.2489,5000.0,1999
821135282386447582C3BDC,1989-10-01 00:00:00,Principal,0.0,0.1254,6750.0,1989
44053382811426194402CB6,1997-06-01 00:00:00,Sales - Retail,0.0,0.15,2083.333333,1997
701B3495055361366E309D7,1986-09-30 00:00:00,Executive,0.0,0.2019,6708.333333,1986
3AFE3550598855498FB1067,1998-07-13 00:00:00,Teacher,23610.0,0.2499,4333.333333,1998
B5EF3597829818166895F66,1994-10-05 00:00:00,Professor,0.0,0.1875,7708.333333,1994
61653593495368986208ED0,2001-03-08 00:00:00,Sales - Commission,0.0,0.2155,4583.333333,2001
324A354239354240797ADA1,2005-09-12 00:00:00,Student - College Senior,0.0,0.3177,1105.333333,2005
533A3584015777508CDF64B,1991-04-01 00:00:00,Sales - Commission,0.0,0.1639,2416.666667,1991
B45834215205480575D0FD9,1994-06-30 00:00:00,Food Service,0.0,0.1395,3000.0,1994
C6BE35752020659443608BC,2006-08-23 00:00:00,Waiter/Waitress,0.0,0.2712,2500.0,2006
EFE63500636527482DE41D8,1998-06-01 00:00:00,Analyst,0.0,0.0635,2500.0,1998
55E43586841276900515E51,2005-09-21 00:00:00,Accountant/CPA,0.0,0.2786,2583.333333,2005
982C35140662803639E49AA,1981-05-01 00:00:00,Accountant/CPA,0.0,0.1799,8666.666667,1981
14D13543597581093D661F7,1994-07-02 00:00:00,Civil Service,0.0,0.2287,11333.333333,1994
7CB434668157973107F306D,2001-07-08 00:00:00,Retail Management,0.0,0.13,2416.666667,2001
DBF2359816022357702DF16,2007-01-15 00:00:00,Engineer - Chemical,0.0,0.1139,5083.333333,2007
D39D3587781328355134246,2000-06-09 00:00:00,Laborer,0.0,0.1099,7500.0,2000
BF8B358888537406209933D,1995-05-12 00:00:00,Nurse (RN),0.0,0.2124,7166.666667,1995
07653527855097125850449,2008-07-02 00:00:00,Sales - Retail,0.0,0.3199,2500.0,2008
CF7135660279842760C0941,2006-10-28 00:00:00,Computer Programmer,0.0,0.2226,2083.333333,2006
6A3E35771632535984EE4D3,1999-05-13 00:00:00,Accountant/CPA,0.0,0.1169,10892.916667,1999
4D6335159445942163CC07A,1986-06-28 00:00:00,Executive,0.0,0.1699,7833.333333,1986
9969339576067960864AC17,1998-09-11 00:00:00,Construction,0.0,0.23,6894.25,1998
F5CB3593244493013AE1238,1975-12-04 00:00:00,Administrative Assistant,0.0,0.1299,5833.333333,1975
13F035345078361746DA2A0,1998-03-23 00:00:00,Teacher,0.0,0.2511,3833.333333,1998
42673589780066260FD7A1F,2002-01-25 00:00:00,Executive,11538.0,0.162,15416.666667,2002
7D9E3394710162202CE3A6C,1994-06-10 00:00:00,Medical Technician,0.0,0.1075,2708.333333,1994
E29C3604240385461929FA5,1988-11-01 00:00:00,Clerical,0.0,0.196,2083.333333,1988
762C35598703921225998D3,1997-06-26 00:00:00,Sales - Commission,0.0,0.2099,4166.666667,1997
65DF356656069133364ABDF,1989-09-26 00:00:00,Teacher,0.0,0.2419,1500.0,1989
9B073401565950617BBF158,1994-03-28 00:00:00,Sales - Commission,0.0,0.1598,4883.333333,1994
409C3580965045344ECF361,1999-08-09 00:00:00,Engineer - Electrical,0.0,0.2786,5416.666667,1999
EB4D3549406236116CEF823,1999-03-23 00:00:00,Clerical,0.0,0.3177,2750.0,1999
287E3571752228520052B19,1997-12-01 00:00:00,Retail Management,0.0,0.1649,3916.666667,1997
E0463387316418442E05F59,1992-06-12 00:00:00,Police Officer/Correction Officer,0.0,0.115,4300.833333,1992
A2A13467695469671805B43,1998-03-31 00:00:00,Teacher,0.0,0.1025,3750.0,1998
ED9935730118901093C1EE7,1993-10-01 00:00:00,Analyst,0.0,0.2579,7083.333333,1993
E3903602335120141D333C2,1990-04-01 00:00:00,Analyst,0.0,0.1029,7562.0,1990
78503419421893502703D29,1995-07-07 00:00:00,Skilled Labor,0.0,0.1463,2500.0,1995
2C4E3552037508037B001FF,1996-10-28 00:00:00,Engineer - Electrical,0.0,0.1626,7500.0,1996
BD0F3586467054771888EEF,1985-11-21 00:00:00,Doctor,0.0,0.2566,13000.0,1985
E25635942288664766BD3BE,1997-05-27 00:00:00,Food Service,175.0,0.1655,1250.0,1997
4BB236029066539040CFEA9,2001-03-19 00:00:00,Analyst,0.0,0.1635,11416.666667,2001
EB823575673726695FE5421,1987-05-01 00:00:00,Retail Management,0.0,0.2049,10000.0,1987
D9C535572121734536CDE0D,1993-08-24 00:00:00,Sales - Commission,0.0,0.2498,6383.333333,1993
79EB3512253785217AFA45D,1987-07-01 00:00:00,Accountant/CPA,534.0,0.3199,2166.666667,1987
2E513545865006497BB85E6,1976-01-01 00:00:00,Professor,0.0,0.2958,6666.666667,1976
558F34623000628198E38CD,1998-10-16 00:00:00,Accountant/CPA,0.0,0.1299,12500.0,1998
E09F3534794745646331087,1994-07-05 00:00:00,Landscaping,0.0,0.2511,6250.0,1994
211A35862833025369098A6,1999-07-23 00:00:00,Retail Management,202.0,0.2099,1666.666667,1999
C3843567356798094E6F547,1999-08-20 00:00:00,Principal,346.0,0.2712,6000.0,1999
8A273532079946272C2F0D4,2006-05-24 00:00:00,Sales - Retail,0.0,0.2199,1000.0,2006
CDAE3577266987027847B4B,1997-08-21 00:00:00,Social Worker,0.0,0.0924,4583.333333,1997
ED0C3522639684496C18892,1995-12-05 00:00:00,Attorney,0.0,0.2399,6250.0,1995
0D8C35560819055858D4BC3,2003-12-23 00:00:00,Executive,0.0,0.0974,2500.0,2003
3DE13550870909996254B57,1996-02-28 00:00:00,Accountant/CPA,0.0,0.0749,3857.5,1996
EB813595232512205C7FC4A,1999-03-12 00:00:00,Clerical,0.0,0.155,3916.666667,1999
03A23564531907125D360A4,1999-03-29 00:00:00,Clerical,0.0,0.1847,2666.666667,1999
08C735991311615453E2092,1997-02-18 00:00:00,Sales - Retail,0.0,0.1465,3875.0,1997
0AD83598570109331D3EDC7,1996-01-12 00:00:00,Police Officer/Correction Officer,2404.0,0.1099,4214.916667,1996
A83434088005169731898B7,1992-05-01 00:00:00,Realtor,0.0,0.1895,3333.333333,1992
232E3399321524778F75863,1994-05-18 00:00:00,Truck Driver,0.0,0.224,10500.0,1994
F3533590121872713BB5FD7,2000-12-09 00:00:00,Teacher,0.0,0.2849,5666.666667,2000
B6E33398621387367AFBB9D,1988-09-13 00:00:00,Administrative Assistant,10304.0,0.231,3000.0,1988
3F6335853193448083616BC,1972-02-01 00:00:00,Truck Driver,0.0,0.2346,12500.0,1972
6082352216955055105786F,1990-08-21 00:00:00,Executive,0.0,0.139,8583.333333,1990
DEA03590766083731956775,2000-08-10 00:00:00,Sales - Retail,0.0,0.2235,4000.0,2000
8F6F3382792547871367CD2,1985-12-01 00:00:00,Clerical,0.0,0.2,3894.0,1985
1C543585490531086547B3B,1998-01-08 00:00:00,Food Service Management,0.0,0.2099,3750.0,1998
357B3556527297111BAB868,1985-12-23 00:00:00,Clerical,0.0,0.3177,3333.333333,1985
28583476312985628923353,2000-03-11 00:00:00,Engineer - Mechanical,0.0,0.14,4666.666667,2000
4B51355195700154349C47A,1998-08-20 00:00:00,Nurse (RN),3118.0,0.3177,6833.333333,1998
BC723543847770848424A2F,2002-09-17 00:00:00,Sales - Retail,0.0,0.2452,4666.666667,2002
11B135967338868972B66CE,1991-02-02 00:00:00,Doctor,0.0,0.1435,7250.0,1991
74323429532803864E1F69C,1983-12-14 00:00:00,Postal Service,1887.0,0.12,4750.0,1983
E1773595491584212B9CEA4,2004-07-04 00:00:00,Skilled Labor,0.0,0.1189,6000.0,2004
E9B535322671422953AC012,1994-09-08 00:00:00,Nurse (RN),0.0,0.2151,5058.083333,1994
A97635773406928635EEE7F,1982-07-01 00:00:00,Administrative Assistant,0.0,0.2506,5666.666667,1982
4F17360362071839302AF1E,1990-06-05 00:00:00,Teacher,0.0,0.1635,7916.666667,1990
98593601409445431427F63,1984-09-01 00:00:00,Sales - Commission,0.0,0.1239,3750.0,1984
17393493090248238FBAA66,2001-03-12 00:00:00,Computer Programmer,0.0,0.1115,4000.0,2001
F6BF3590838765236060229,1991-08-18 00:00:00,Executive,0.0,0.1199,4000.0,1991
E4B73597475935376FDBC1B,2008-03-09 00:00:00,Skilled Labor,0.0,0.1274,3375.0,2008
EB7A3602169515222105504,1995-03-30 00:00:00,Computer Programmer,16191.0,0.285,13083.333333,1995
068B3604243288867B7100D,1988-02-01 00:00:00,Nurse (RN),0.0,0.0769,16416.666667,1988
076535436344056098DE0AE,2008-08-05 00:00:00,Sales - Retail,0.0,0.2489,1006.25,2008
D77F3596324292022D08BBD,2001-05-21 00:00:00,Teacher,0.0,0.1239,6166.666667,2001
34773593250771469E7A5A8,2010-06-25 00:00:00,Food Service Management,0.0,0.2925,2500.0,2010
15173592246721335C9D236,1992-11-27 00:00:00,Accountant/CPA,0.0,0.1349,12375.0,1992
D0BF3534948909774BE5957,1991-05-18 00:00:00,Accountant/CPA,1112.0,0.3073,5284.916667,1991
AAC73584047554493132327,2002-04-17 00:00:00,Nurse's Aide,0.0,0.1649,2666.666667,2002
B6943594891060254165F3B,1984-12-01 00:00:00,Retail Management,0.0,0.0716,3000.0,1984
5B143587847532548AA84C8,2000-06-09 00:00:00,Sales - Commission,0.0,0.0759,25000.0,2000
69773595248798054E46431,2002-08-20 00:00:00,Teacher's Aide,0.0,0.2769,3875.0,2002
EEFC35516812375345C3AD6,2002-04-05 00:00:00,Pilot - Private/Commercial,0.0,0.1626,9166.666667,2002
0D67339950977220326F171,1991-12-21 00:00:00,Analyst,0.0,0.1399,5087.333333,1991
1F3A3529688160741700DDC,1998-11-01 00:00:00,Nurse (RN),0.0,0.2599,3583.333333,1998
F881359716371804648C624,2001-08-22 00:00:00,Executive,0.0,0.0809,6951.583333,2001
8C4934260856584780DF33C,2000-08-18 00:00:00,Clerical,1056.0,0.35,2083.333333,2000
4ADF3596075202293859510,2000-06-10 00:00:00,Teacher,0.0,0.215,6666.666667,2000
B8D436011082591201A38ED,2001-06-07 00:00:00,Police Officer/Correction Officer,0.0,0.1039,4166.666667,2001
3EFC3414494777317738001,2005-01-14 00:00:00,Clerical,0.0,0.19,3119.5,2005
2C523582369552528AB5CA7,1987-12-01 00:00:00,Accountant/CPA,386.0,0.2712,3333.333333,1987
8FF935959350163766CE3A5,1988-01-03 00:00:00,Executive,0.0,0.1274,18750.0,1988
23DE35096248313450BC61F,1983-10-01 00:00:00,Analyst,0.0,0.2399,7333.333333,1983
B41934058794785796F492C,1986-12-02 00:00:00,Nurse (RN),0.0,0.23,5608.333333,1986
911935280646326113E81EF,1986-11-01 00:00:00,Accountant/CPA,0.0,0.139,6083.333333,1986
AC023581656812826C1E4C4,1982-03-01 00:00:00,Attorney,0.0,0.1169,7500.0,1982
901E350765856750266D57F,1986-12-01 00:00:00,Clerical,0.0,0.1999,3166.666667,1986
68A13540622303263254D73,2010-01-12 00:00:00,Sales - Retail,0.0,0.3177,800.0,2010
DEA23386485808920CEEBAA,1990-06-25 00:00:00,Executive,0.0,0.17,4516.666667,1990
A027350296849560966E97D,1994-04-01 00:00:00,Accountant/CPA,1094.0,0.2699,2666.666667,1994
DB653600380899586DC27EA,2008-07-31 00:00:00,Retail Management,0.0,0.197,3166.666667,2008
38C23599979359820494BCB,1996-10-25 00:00:00,Skilled Labor,0.0,0.1239,4666.666667,1996
5E503424979077939E15FD8,1995-01-23 00:00:00,Teacher,0.0,0.18,5215.0,1995
3EE03597859651038189981,1990-11-28 00:00:00,Analyst,0.0,0.1239,5265.416667,1990
ABAD3465297046318B3B9A1,1996-09-13 00:00:00,Clerical,0.0,0.11,2500.0,1996
1429358887453625818BEDE,1989-11-01 00:00:00,Construction,0.0,0.0766,11250.0,1989
F5683557053977062BE44B9,1995-11-29 00:00:00,Accountant/CPA,0.0,0.2218,4458.333333,1995
94B23387530944825E00090,1995-09-09 00:00:00,Construction,583.0,0.1925,4500.0,1995
12A53396689888011F68B1B,1987-07-01 00:00:00,Construction,2017.0,0.285,5031.916667,1987
16903423991026657F93998,1986-03-01 00:00:00,Administrative Assistant,0.0,0.1859,4250.0,1986
CB7D36013379043843FA180,2008-11-26 00:00:00,Retail Management,0.0,0.2394,1666.666667,2008
3980359278513836850554B,1997-06-05 00:00:00,Teacher,0.0,0.0699,2000.0,1997
0B573529758609794892DC9,1993-09-30 00:00:00,Landscaping,0.0,0.1154,6500.0,1993
8CCF34077436498970D4B88,2007-10-18 00:00:00,Engineer - Mechanical,0.0,0.14,7025.0,2007
AEDE3481790022924C2BAC9,1992-06-11 00:00:00,Clerical,0.0,0.152,3750.0,1992
40B636037899983231B5C96,1994-10-26 00:00:00,Computer Programmer,0.0,0.145,8467.333333,1994
9A333555371957575EB8AC8,1996-04-09 00:00:00,Truck Driver,0.0,0.1734,5416.666667,1996
5592357452626534131617E,1998-06-12 00:00:00,Fireman,80.0,0.1269,7000.0,1998
3BBD34628428707114C84CD,1980-08-01 00:00:00,Nurse (RN),0.0,0.2499,8333.333333,1980
E4613397332028338106FA0,1997-08-08 00:00:00,Engineer - Mechanical,0.0,0.1,8211.166667,1997
E6DD3592318204608FD762C,2006-04-23 00:00:00,Sales - Retail,0.0,0.18,3500.0,2006
C6AE3494252761346E4E109,1987-11-27 00:00:00,Engineer - Mechanical,0.0,0.1698,8333.333333,1987
FC733419981565403A41B84,1985-12-01 00:00:00,Teacher,548.0,0.188,3314.583333,1985
08B83405622449195E556A7,2000-05-17 00:00:00,Executive,0.0,0.125,10000.0,2000
5CA73589325608784038812,1999-11-08 00:00:00,Accountant/CPA,0.0,0.1585,6875.0,1999
BECE3396900166528D7CE8A,1999-12-06 00:00:00,Chemist,6296.0,0.17,2083.333333,1999
35CD3383897966645CB953C,1975-03-01 00:00:00,Executive,0.0,0.1585,10416.666667,1975
2F313527202115873DA3DFF,1989-09-19 00:00:00,Analyst,2255.0,0.1129,6333.333333,1989
67DD34006935613666ACBB5,1989-09-01 00:00:00,Police Officer/Correction Officer,10785.0,0.26,2400.0,1989
B94E3460800760820C41BC7,1999-07-09 00:00:00,Teacher,0.0,0.1883,4583.333333,1999
25DF3417643360865B1A237,2003-04-09 00:00:00,Construction,0.0,0.13,2600.0,2003
B3BE36002916963235AA2B4,1982-03-05 00:00:00,Retail Management,0.0,0.1535,3900.0,1982
8AB435889332121335FF9F3,1987-02-13 00:00:00,Analyst,537.0,0.162,6818.583333,1987
883A3395401798678AAFD39,1998-06-19 00:00:00,Skilled Labor,0.0,0.1694,3333.333333,1998
D779355168038627264004B,1989-08-18 00:00:00,Teacher,0.0,0.2999,4333.333333,1989
33DD353024828513688CD73,2000-10-30 00:00:00,Military Enlisted,0.0,0.1354,4000.0,2000
6823352626746808666B37B,1998-11-17 00:00:00,Postal Service,0.0,0.3108,4541.666667,1998
